日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-07,常滑,9,14:32,投票,2,柴田百恵,B1,静岡,5.17,27.78,5.32,30.56,50,31.76,38,30.81,44.7,25,
2025-04-07,常滑,9,14:32,投票,3,中谷朋子,A1,兵庫,6.19,43.82,6.21,41.38,4,32.94,53,25.77,44.9,48,
2025-04-07,常滑,9,14:32,投票,4,樋江井舞,B2,愛知,2.08,4.6,1.56,0.0,53,41.41,66,25.5,45.2,23,
2025-04-07,常滑,9,14:32,投票,5,津田裕絵,A2,山口,5.05,27.47,5.49,25.71,3,29.79,30,29.09,49.8,38,
2025-04-07,常滑,9,14:32,投票,6,菅野はやか,B2,広島,3.84,13.58,5.0,40.0,23,30.68,54,39.76,51.8,42,
2025-04-07,常滑,10,15:08,投票,1,山口真喜子,A2,長崎,5.94,42.73,2.93,20.0,51,43.37,17,32.37,48.4,28,
2025-04-07,常滑,10,15:08,投票,2,池田奈津美,B1,福岡,4.48,28.92,0.0,0.0,56,40.66,19,42.69,50.7,31,
2025-04-07,常滑,10,15:08,投票,3,西村歩,B1,大阪,5.5,34.45,6.88,58.82,21,35.8,31,34.94,47.8,39,
2025-04-07,常滑,10,15:08,投票,4,平高奈菜,A1,香川,7.36,56.03,5.9,40.0,47,34.04,25,31.74,45.9,37,
2025-04-07,常滑,10,15:08,投票,5,角ひとみ,B1,広島,5.01,32.99,0.0,0.0,2,44.21,16,33.33,44.6,56,
2025-04-07,常滑,10,15:08,投票,6,五反田忍,B1,大阪,4.67,32.76,0.0,0.0,20,28.57,56,33.33,49.8,51,
2025-04-07,常滑,11,15:44,投票,1,宇野弥生,A2,愛知,6.0,44.04,5.54,37.7,32,16.25,15,44.83,47.8,39,
2025-04-07,常滑,11,15:44,投票,2,真子奈津実,B1,福岡,4.48,20.24,0.0,0.0,30,18.84,51,30.63,47.1,36,
2025-04-07,常滑,11,15:44,投票,3,松瀬弘美,A2,静岡,5.01,26.74,4.14,28.57,15,46.59,58,41.52,47.8,54,
2025-04-07,常滑,11,15:44,投票,4,三浦永理,A1,静岡,7.51,53.47,6.92,52.11,61,47.62,24,30.46,46.5,42,
2025-04-07,常滑,11,15:44,投票,5,新田芳美,B1,徳島,4.53,20.0,5.36,27.27,25,40.0,33,24.85,47.6,55,
2025-04-07,常滑,11,15:44,投票,6,山田理央,A2,香川,5.58,32.74,5.43,14.29,19,42.86,35,30.95,46.5,24,
2025-04-07,常滑,12,16:20,投票,1,細川裕子,A1,愛知,6.18,43.0,7.33,58.62,18,53.75,74,36.26,47.0,43,
2025-04-07,常滑,12,16:20,投票,2,向井美鈴,A1,山口,5.12,27.35,5.66,40.0,29,33.33,44,34.41,45.4,45,
2025-04-07,常滑,12,16:20,投票,3,海野ゆかり,A1,広島,5.6,35.77,6.3,50.0,36,25.93,64,27.68,44.1,51,
2025-04-07,常滑,12,16:20,投票,4,土屋千明,A1,群馬,6.58,44.32,0.0,0.0,59,40.22,29,39.41,45.8,42,
2025-04-07,常滑,12,16:20,投票,5,水野望美,A2,愛知,4.89,31.82,5.27,37.84,44,35.48,50,35.96,46.2,36,
2025-04-07,常滑,12,16:20,投票,6,中川りな,A2,福岡,5.75,41.9,0.0,0.0,45,41.86,65,34.78,49.3,31,
2025-04-07,津,1,10:36,投票,1,中嶋健一郎,A1,三重,6.81,47.73,6.82,49.12,27,29.27,43,29.82,52.4,35,
2025-04-07,津,1,10:36,投票,2,服部幸男,A1,静岡,6.83,56.73,7.0,61.54,67,29.17,28,36.0,54.7,54,
2025-04-07,津,1,10:36,投票,3,須藤博倫,A1,埼玉,6.92,50.67,5.58,31.58,30,38.64,68,52.78,52.0,47,
2025-04-07,津,1,10:36,投票,4,長田頼宗,A1,東京,6.65,45.16,7.7,63.64,57,23.08,63,28.95,52.1,39,
2025-04-07,津,1,10:36,投票,5,仲谷颯仁,A1,福岡,7.43,52.59,7.05,50.0,35,31.48,67,28.26,52.0,30,
2025-04-07,津,1,10:36,投票,6,柳生泰二,A1,山口,6.64,44.68,7.35,57.69,68,40.0,11,31.82,52.7,40,
2025-04-07,津,2,11:05,投票,1,中山雄太,A1,愛知,6.61,49.0,6.78,50.0,22,39.58,71,25.86,52.1,40,
2025-04-07,津,2,11:05,投票,2,萩原秀人,A1,福井,7.14,49.57,6.15,45.0,19,34.29,55,48.94,52.6,45,
2025-04-07,津,2,11:05,投票,3,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,52.0,38,
2025-04-07,津,2,11:05,投票,4,松尾拓,A1,三重,6.23,44.8,6.76,48.76,47,28.85,34,28.26,52.0,36,
2025-04-07,津,2,11:05,投票,5,齊藤仁,A1,東京,6.55,36.72,7.09,63.64,21,32.0,39,44.44,50.5,47,
2025-04-07,津,2,11:05,投票,6,稲田浩二,A1,兵庫,7.06,47.71,0.0,0.0,63,50.0,57,28.57,52.0,40,
2025-04-07,津,3,11:34,投票,1,古賀繁輝,A1,佐賀,5.66,39.33,9.1,90.0,32,36.73,66,27.27,52.9,38,
2025-04-07,津,3,11:34,投票,2,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.2,47,
2025-04-07,津,3,11:34,投票,3,杉山裕也,A1,愛知,6.79,47.42,6.72,38.89,73,36.36,35,39.02,52.0,39,
2025-04-07,津,3,11:34,投票,4,佐々木完太,A1,山口,6.57,46.73,0.0,0.0,34,42.11,44,34.62,52.0,28,
2025-04-07,津,3,11:34,投票,5,井上一輝,A1,大阪,7.27,51.88,8.05,71.43,31,55.88,12,31.91,52.0,30,
2025-04-07,津,3,11:34,投票,6,山田祐也,A1,徳島,6.52,42.73,6.94,50.0,24,42.5,33,32.69,52.2,35,
2025-04-07,津,4,12:03,投票,1,木下翔太,A1,大阪,6.45,41.13,6.26,42.11,50,35.9,76,38.46,53.3,34,
2025-04-07,津,4,12:03,投票,2,松本純平,A1,埼玉,7.04,52.53,6.72,50.0,46,32.61,45,25.45,52.0,30,
2025-04-07,津,4,12:03,投票,3,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.0,34,
2025-04-07,津,4,12:03,投票,4,新開航,A1,福岡,7.0,49.49,7.27,72.73,37,45.1,17,42.86,52.0,29,
2025-04-07,津,4,12:03,投票,5,高田ひかる,A1,三重,5.82,37.11,7.1,56.38,61,35.09,60,51.16,47.0,30,
2025-04-07,津,4,12:03,投票,6,仲口博崇,A1,愛知,6.63,51.28,5.16,36.0,41,38.0,74,30.77,52.0,52,
2025-04-07,津,5,12:33,投票,1,西山貴浩,A1,福岡,7.1,42.86,7.11,33.33,56,31.82,19,43.75,52.0,37,
2025-04-07,津,5,12:33,投票,2,菅章哉,A1,徳島,6.88,48.45,6.81,52.38,28,41.18,61,21.43,52.1,36,
2025-04-07,津,5,12:33,投票,3,有賀達也,A1,埼玉,5.91,44.14,6.91,52.94,65,25.0,36,32.26,52.0,39,
2025-04-07,津,5,12:33,投票,4,新田雄史,A1,三重,7.69,59.29,7.53,69.23,75,43.75,16,49.12,52.4,40,
2025-04-07,津,5,12:33,投票,5,木村仁紀,A1,滋賀,6.68,45.63,7.1,70.0,25,43.75,32,46.67,52.4,32,
2025-04-07,津,5,12:33,投票,6,森高一真,A1,香川,6.51,40.37,7.11,66.67,60,34.09,38,43.59,51.0,46,
2025-04-07,津,6,13:03,投票,1,徳増秀樹,A1,静岡,7.2,60.78,0.0,0.0,29,42.22,25,37.14,52.6,50,
2025-04-07,津,6,13:03,投票,2,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,47.7,32,
2025-04-07,津,6,13:03,投票,3,前沢丈史,A1,東京,6.57,48.36,0.0,0.0,17,31.71,69,34.55,54.5,39,
2025-04-07,津,6,13:03,投票,4,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.0,29,
2025-04-07,津,6,13:03,投票,5,宮地元輝,A1,佐賀,7.09,45.79,7.5,50.0,44,25.81,62,30.43,54.9,38,
2025-04-07,津,6,13:03,投票,6,中島孝平,A1,福井,6.72,43.68,6.58,47.37,45,32.43,52,37.5,52.1,45,
2025-04-07,津,7,13:35,投票,1,三嶌誠司,A1,香川,6.8,51.4,5.75,41.67,69,56.76,24,30.95,52.6,56,
2025-04-07,津,7,13:35,投票,2,井上一輝,A1,大阪,7.27,51.88,8.05,71.43,31,55.88,12,31.91,52.0,30,
2025-04-07,津,7,13:35,投票,3,羽野直也,A1,福岡,7.17,43.94,6.0,41.67,74,32.79,56,34.09,55.1,30,
2025-04-07,津,7,13:35,投票,4,仲谷颯仁,A1,福岡,7.43,52.59,7.05,50.0,35,31.48,67,28.26,52.0,30,
2025-04-07,津,7,13:35,投票,5,佐藤隆太郎,A1,東京,7.25,51.96,6.65,50.0,55,32.43,51,39.29,52.1,30,
2025-04-07,津,7,13:35,投票,6,遠藤エミ,A1,滋賀,6.85,41.38,7.95,56.76,12,46.88,22,30.43,45.0,37,
2025-04-07,津,8,14:08,投票,1,入海馨,A1,岡山,6.09,40.91,8.43,85.71,26,39.58,70,39.53,52.8,29,
2025-04-07,津,8,14:08,投票,2,篠崎元志,A1,福岡,7.02,44.72,5.25,25.0,71,39.22,75,44.83,52.6,39,
2025-04-07,津,8,14:08,投票,3,土屋智則,A1,群馬,6.98,44.44,6.36,54.55,39,51.28,40,33.33,52.6,40,
2025-04-07,津,8,14:08,投票,4,服部幸男,A1,静岡,6.83,56.73,7.0,61.54,67,29.17,28,36.0,54.7,54,
2025-04-07,津,8,14:08,投票,5,萩原秀人,A1,福井,7.14,49.57,6.15,45.0,19,34.29,55,48.94,52.6,45,
2025-04-07,津,8,14:08,投票,6,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.0,34,
2025-04-07,津,9,14:41,投票,1,齊藤仁,A1,東京,6.55,36.72,7.09,63.64,21,32.0,39,44.44,50.5,47,
2025-04-07,津,9,14:41,投票,2,茅原悠紀,A1,岡山,9.0,67.47,6.44,22.22,43,32.65,64,37.04,52.2,37,
2025-04-07,津,9,14:41,投票,3,木下翔太,A1,大阪,6.45,41.13,6.26,42.11,50,35.9,76,38.46,53.3,34,
2025-04-07,津,9,14:41,投票,4,重成一人,A1,香川,6.75,53.08,5.76,29.41,52,58.82,27,29.73,53.5,46,
2025-04-07,津,9,14:41,投票,5,深谷知博,A1,静岡,6.75,41.12,7.05,40.91,38,28.57,41,36.59,51.5,37,
2025-04-07,津,9,14:41,投票,6,長田頼宗,A1,東京,6.65,45.16,7.7,63.64,57,23.08,63,28.95,52.1,39,
2025-04-07,津,10,15:16,投票,1,磯部誠,A1,愛知,7.05,42.73,8.3,56.52,53,26.09,53,30.43,53.6,34,
2025-04-07,津,10,15:16,投票,2,中島孝平,A1,福井,6.72,43.68,6.58,47.37,45,32.43,52,37.5,52.1,45,
2025-04-07,津,10,15:16,投票,3,常住蓮,A1,佐賀,6.98,50.78,0.0,0.0,64,18.75,72,62.79,51.0,24,
2025-04-07,津,10,15:16,投票,4,菅章哉,A1,徳島,6.88,48.45,6.81,52.38,28,41.18,61,21.43,52.1,36,
2025-04-07,津,10,15:16,投票,5,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.2,47,
2025-04-07,津,10,15:16,投票,6,末永由楽,A1,岡山,6.48,45.3,5.0,26.32,54,31.25,29,35.29,53.9,38,
2025-04-07,津,11,15:52,投票,1,新田雄史,A1,三重,7.69,59.29,7.53,69.23,75,43.75,16,49.12,52.4,40,
2025-04-07,津,11,15:52,投票,2,稲田浩二,A1,兵庫,7.06,47.71,0.0,0.0,63,50.0,57,28.57,52.0,40,
2025-04-07,津,11,15:52,投票,3,柳生泰二,A1,山口,6.64,44.68,7.35,57.69,68,40.0,11,31.82,52.7,40,
2025-04-07,津,11,15:52,投票,4,杉山裕也,A1,愛知,6.79,47.42,6.72,38.89,73,36.36,35,39.02,52.0,39,
2025-04-07,津,11,15:52,投票,5,羽野直也,A1,福岡,7.17,43.94,6.0,41.67,74,32.79,56,34.09,55.1,30,
2025-04-07,津,11,15:52,投票,6,松本純平,A1,埼玉,7.04,52.53,6.72,50.0,46,32.61,45,25.45,52.0,30,
2025-04-07,津,12,16:30,投票,1,宮地元輝,A1,佐賀,7.09,45.79,7.5,50.0,44,25.81,62,30.43,54.9,38,
2025-04-07,津,12,16:30,投票,2,馬場貴也,A1,滋賀,7.29,43.81,6.07,35.71,76,34.21,48,35.0,52.5,41,
2025-04-07,津,12,16:30,投票,3,山田祐也,A1,徳島,6.52,42.73,6.94,50.0,24,42.5,33,32.69,52.2,35,
2025-04-07,津,12,16:30,投票,4,土屋智則,A1,群馬,6.98,44.44,6.36,54.55,39,51.28,40,33.33,52.6,40,
2025-04-07,津,12,16:30,投票,5,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,52.0,38,
2025-04-07,津,12,16:30,投票,6,佐藤隆太郎,A1,東京,7.25,51.96,6.65,50.0,55,32.43,51,39.29,52.1,30,
2025-04-07,鳴門,1,08:47,投票,1,竹田吉行,A2,徳島,5.32,33.63,5.46,31.78,50,0.0,21,0.0,52.0,40,
2025-04-07,鳴門,1,08:47,投票,2,門間雄大,B1,東京,5.33,24.0,0.0,0.0,59,0.0,53,0.0,53.9,33,
2025-04-07,鳴門,1,08:47,投票,3,水口由紀,B1,滋賀,4.28,19.72,4.31,17.24,34,0.0,26,0.0,49.2,52,
2025-04-07,鳴門,1,08:47,投票,4,宮野仁,B1,岡山,4.81,23.53,0.0,0.0,15,0.0,56,0.0,53.7,35,
2025-04-07,鳴門,1,08:47,投票,5,原村百那,B2,山口,1.5,0.0,1.0,0.0,62,0.0,36,0.0,46.0,23,
2025-04-07,鳴門,1,08:47,投票,6,西原明生,B1,香川,5.08,27.96,4.07,17.86,22,0.0,32,0.0,54.8,46,
2025-04-07,鳴門,2,09:13,投票,1,大崎翔,B1,兵庫,4.7,20.45,5.38,28.57,33,0.0,35,0.0,57.3,37,
2025-04-07,鳴門,2,09:13,投票,2,幸野史明,B1,福岡,4.14,21.21,3.5,16.67,36,0.0,18,0.0,51.0,39,
2025-04-07,鳴門,2,09:13,投票,3,田村慶,B1,徳島,5.38,29.63,5.33,32.5,10,0.0,15,0.0,52.8,24,
2025-04-07,鳴門,2,09:13,投票,4,寺島美里,A2,東京,5.44,35.19,5.13,50.0,56,0.0,50,0.0,47.1,35,
2025-04-07,鳴門,2,09:13,投票,5,石渡鉄兵,A1,東京,6.34,36.79,7.35,47.06,53,0.0,57,0.0,52.6,50,
2025-04-07,鳴門,2,09:13,投票,6,樫葉新心,B1,徳島,1.89,1.06,1.62,0.0,39,0.0,55,0.0,45.0,20,
2025-04-07,鳴門,3,09:39,投票,1,竹田和哉,A1,香川,6.44,44.19,6.29,40.48,60,0.0,20,0.0,53.0,31,
2025-04-07,鳴門,3,09:39,投票,2,鶴田勇雄,A2,福岡,5.84,39.06,6.0,38.46,35,0.0,58,0.0,53.0,36,
2025-04-07,鳴門,3,09:39,投票,3,小野勇作,B1,佐賀,4.62,24.14,5.37,31.71,37,0.0,13,0.0,50.5,46,
2025-04-07,鳴門,3,09:39,投票,4,深井利寿,A1,滋賀,5.91,34.0,6.89,57.14,11,0.0,19,0.0,52.0,50,
2025-04-07,鳴門,3,09:39,投票,5,大場広孝,B1,福岡,5.22,26.13,5.88,43.75,17,0.0,39,0.0,56.0,42,
2025-04-07,鳴門,3,09:39,投票,6,山下智己,B1,兵庫,2.89,10.77,3.33,8.33,14,0.0,14,0.0,51.5,21,
2025-04-07,鳴門,4,10:05,投票,1,荒井輝年,A2,岡山,4.99,30.49,5.47,35.29,58,0.0,59,0.0,55.9,51,
2025-04-07,鳴門,4,10:05,投票,2,吉田凌太朗,A1,愛知,6.13,49.46,7.89,66.67,51,0.0,54,0.0,52.0,31,
2025-04-07,鳴門,4,10:05,投票,3,岡本猛,B1,大阪,4.73,26.67,5.67,33.33,13,0.0,51,0.0,51.0,51,
2025-04-07,鳴門,4,10:05,投票,4,加藤政彦,A2,東京,6.15,45.1,6.71,47.06,32,0.0,61,0.0,52.9,40,
2025-04-07,鳴門,4,10:05,投票,5,村上功祐,B1,大阪,5.24,32.89,4.27,18.18,55,0.0,12,0.0,57.2,46,
2025-04-07,鳴門,4,10:05,投票,6,戸田海咲音,B2,山口,1.14,0.0,0.0,0.0,52,0.0,30,0.0,50.8,18,
2025-04-07,鳴門,5,10:34,投票,1,池永太,A1,福岡,6.43,41.98,6.92,58.97,27,0.0,25,0.0,53.7,40,
2025-04-07,鳴門,5,10:34,投票,2,藤原仙二,B1,滋賀,5.77,36.36,4.66,27.59,61,0.0,11,0.0,53.4,21,
2025-04-07,鳴門,5,10:34,投票,3,三苫晃幸,A2,福岡,5.92,38.78,0.0,0.0,16,0.0,16,0.0,53.7,38,
2025-04-07,鳴門,5,10:34,投票,4,門間雄大,B1,東京,5.33,24.0,0.0,0.0,59,0.0,53,0.0,53.9,33,
2025-04-07,鳴門,5,10:34,投票,5,寺田空詩,B1,山口,4.33,27.45,2.88,5.88,21,0.0,17,0.0,46.5,21,
2025-04-07,鳴門,5,10:34,投票,6,米田隆弘,A2,岡山,5.39,33.33,5.89,33.33,31,0.0,52,0.0,53.1,52,
2025-04-07,鳴門,6,11:04,投票,1,砂長知輝,A2,埼玉,6.66,48.91,6.55,45.45,20,0.0,27,0.0,52.0,25,
2025-04-07,鳴門,6,11:04,投票,2,宮内直哉,B1,東京,4.63,30.95,5.87,26.67,30,0.0,24,0.0,52.1,35,
2025-04-07,鳴門,6,11:04,投票,3,幸野史明,B1,福岡,4.14,21.21,3.5,16.67,36,0.0,18,0.0,51.0,39,
2025-04-07,鳴門,6,11:04,投票,4,田川大貴,A2,長崎,5.67,36.67,5.63,39.02,23,0.0,31,0.0,54.6,27,
2025-04-07,鳴門,6,11:04,投票,5,葛原大陽,A1,徳島,6.18,43.44,6.41,49.59,26,0.0,37,0.0,52.1,41,
2025-04-07,鳴門,6,11:04,投票,6,原村百那,B2,山口,1.5,0.0,1.0,0.0,62,0.0,36,0.0,46.0,23,
2025-04-07,鳴門,7,11:35,投票,1,田村慶,B1,徳島,5.38,29.63,5.33,32.5,10,0.0,15,0.0,52.8,24,
2025-04-07,鳴門,7,11:35,投票,2,渡邊雄一郎,A1,大阪,6.67,54.65,6.58,38.46,38,0.0,23,0.0,52.6,39,
2025-04-07,鳴門,7,11:35,投票,3,西原明生,B1,香川,5.08,27.96,4.07,17.86,22,0.0,32,0.0,54.8,46,
2025-04-07,鳴門,7,11:35,投票,4,大場広孝,B1,福岡,5.22,26.13,5.88,43.75,17,0.0,39,0.0,56.0,42,
2025-04-07,鳴門,7,11:35,投票,5,森安弘雅,B1,香川,5.63,36.0,6.3,60.0,12,0.0,60,0.0,52.1,44,
2025-04-07,鳴門,7,11:35,投票,6,平田さやか,A2,東京,5.95,33.01,6.0,52.94,57,0.0,62,0.0,47.2,40,
2025-04-07,鳴門,8,12:07,投票,1,谷津幸宏,A2,埼玉,6.27,46.67,7.09,54.55,24,0.0,22,0.0,52.7,44,
2025-04-07,鳴門,8,12:07,投票,2,熊本英一,B1,佐賀,3.91,22.08,2.56,0.0,54,0.0,34,0.0,59.1,46,
2025-04-07,鳴門,8,12:07,投票,3,深井利寿,A1,滋賀,5.91,34.0,6.89,57.14,11,0.0,19,0.0,52.0,50,
2025-04-07,鳴門,8,12:07,投票,4,竹田吉行,A2,徳島,5.32,33.63,5.46,31.78,50,0.0,21,0.0,52.0,40,
2025-04-07,鳴門,8,12:07,投票,5,樫葉新心,B1,徳島,1.89,1.06,1.62,0.0,39,0.0,55,0.0,45.0,20,
2025-04-07,鳴門,8,12:07,投票,6,吉永泰弘,B1,香川,5.26,31.18,4.52,23.81,19,0.0,28,0.0,54.6,50,
2025-04-07,鳴門,9,12:40,投票,1,水口由紀,B1,滋賀,4.28,19.72,4.31,17.24,34,0.0,26,0.0,49.2,52,
2025-04-07,鳴門,9,12:40,投票,2,石渡鉄兵,A1,東京,6.34,36.79,7.35,47.06,53,0.0,57,0.0,52.6,50,
2025-04-07,鳴門,9,12:40,投票,3,西川拓利,B1,福岡,4.21,22.83,5.4,20.0,28,0.0,10,0.0,53.8,26,
2025-04-07,鳴門,9,12:40,投票,4,三苫晃幸,A2,福岡,5.92,38.78,0.0,0.0,16,0.0,16,0.0,53.7,38,
2025-04-07,鳴門,9,12:40,投票,5,吉田凌太朗,A1,愛知,6.13,49.46,7.89,66.67,51,0.0,54,0.0,52.0,31,
2025-04-07,鳴門,9,12:40,投票,6,小野勇作,B1,佐賀,4.62,24.14,5.37,31.71,37,0.0,13,0.0,50.5,46,
2025-04-07,鳴門,10,13:14,投票,1,喜多須杏奈,B1,徳島,4.92,27.78,5.05,27.59,25,0.0,38,0.0,48.4,34,
2025-04-07,鳴門,10,13:14,投票,2,米田隆弘,A2,岡山,5.39,33.33,5.89,33.33,31,0.0,52,0.0,53.1,52,
2025-04-07,鳴門,10,13:14,投票,3,葛原大陽,A1,徳島,6.18,43.44,6.41,49.59,26,0.0,37,0.0,52.1,41,
2025-04-07,鳴門,10,13:14,投票,4,竹田和哉,A1,香川,6.44,44.19,6.29,40.48,60,0.0,20,0.0,53.0,31,
2025-04-07,鳴門,10,13:14,投票,5,宮野仁,B1,岡山,4.81,23.53,0.0,0.0,15,0.0,56,0.0,53.7,35,
2025-04-07,鳴門,10,13:14,投票,6,上之晃弘,B1,長崎,4.84,28.16,6.04,41.67,18,0.0,33,0.0,54.4,48,
2025-04-07,鳴門,11,13:49,投票,1,加藤政彦,A2,東京,6.15,45.1,6.71,47.06,32,0.0,61,0.0,52.9,40,
2025-04-07,鳴門,11,13:49,投票,2,森安弘雅,B1,香川,5.63,36.0,6.3,60.0,12,0.0,60,0.0,52.1,44,
2025-04-07,鳴門,11,13:49,投票,3,寺島美里,A2,東京,5.44,35.19,5.13,50.0,56,0.0,50,0.0,47.1,35,
2025-04-07,鳴門,11,13:49,投票,4,砂長知輝,A2,埼玉,6.66,48.91,6.55,45.45,20,0.0,27,0.0,52.0,25,
2025-04-07,鳴門,11,13:49,投票,5,池永太,A1,福岡,6.43,41.98,6.92,58.97,27,0.0,25,0.0,53.7,40,
2025-04-07,鳴門,11,13:49,投票,6,川上聡介,A2,愛知,5.18,30.61,0.0,0.0,29,0.0,29,0.0,55.8,47,
2025-04-07,鳴門,12,14:27,投票,1,渡邊雄一郎,A1,大阪,6.67,54.65,6.58,38.46,38,0.0,23,0.0,52.6,39,
2025-04-07,鳴門,12,14:27,投票,2,田川大貴,A2,長崎,5.67,36.67,5.63,39.02,23,0.0,31,0.0,54.6,27,
2025-04-07,鳴門,12,14:27,投票,3,谷津幸宏,A2,埼玉,6.27,46.67,7.09,54.55,24,0.0,22,0.0,52.7,44,
2025-04-07,鳴門,12,14:27,投票,4,荒井輝年,A2,岡山,4.99,30.49,5.47,35.29,58,0.0,59,0.0,55.9,51,
2025-04-07,鳴門,12,14:27,投票,5,藤原仙二,B1,滋賀,5.77,36.36,4.66,27.59,61,0.0,11,0.0,53.4,21,
2025-04-07,鳴門,12,14:27,投票,6,鶴田勇雄,A2,福岡,5.84,39.06,6.0,38.46,35,0.0,58,0.0,53.0,36,
2025-04-07,丸亀,1,15:19,投票,1,松浦勝,B1,愛知,3.32,11.86,1.83,0.0,25,40.0,28,28.0,56.6,49,
2025-04-07,丸亀,1,15:19,投票,2,岡本翔太郎,B1,山口,4.47,17.98,0.0,0.0,34,28.68,49,31.43,52.2,30,
2025-04-07,丸亀,1,15:19,投票,3,井上大輔,B1,岡山,4.75,25.97,5.11,26.32,22,27.73,62,30.0,51.3,39,
2025-04-07,丸亀,1,15:19,投票,4,森林太,B1,長崎,4.58,23.86,4.63,25.0,20,34.68,50,34.24,55.2,52,
2025-04-07,丸亀,1,15:19,投票,5,亀本勇樹,B1,広島,3.59,14.71,3.85,23.08,50,33.08,6,26.63,59.0,63,
2025-04-07,丸亀,1,15:19,投票,6,宇土泰就,B1,福岡,4.25,21.25,4.25,6.25,32,26.77,66,27.17,54.1,53,
2025-04-07,丸亀,2,15:47,投票,1,坂東満,B1,静岡,4.65,26.67,4.27,18.18,40,35.82,32,35.16,53.6,56,
2025-04-07,丸亀,2,15:47,投票,2,沖島広和,B1,福岡,5.08,32.97,5.17,25.0,44,19.66,13,29.52,55.7,47,
2025-04-07,丸亀,2,15:47,投票,3,土井祥伍,B1,大阪,4.57,26.04,5.53,23.53,14,31.25,48,35.87,53.5,30,
2025-04-07,丸亀,2,15:47,投票,4,萩原丈太朗,B2,福井,1.73,0.0,1.64,0.0,31,38.76,1,30.23,54.8,20,
2025-04-07,丸亀,2,15:47,投票,5,山田亮太,A2,東京,4.59,22.45,0.0,0.0,41,41.13,16,40.76,50.9,46,
2025-04-07,丸亀,2,15:47,投票,6,白神優,A1,岡山,6.65,47.47,6.94,50.0,9,39.06,64,30.59,55.5,34,
2025-04-07,丸亀,3,16:14,投票,1,福田理,B1,岡山,4.38,21.43,4.88,25.0,38,31.78,57,32.75,54.6,47,
2025-04-07,丸亀,3,16:14,投票,2,田中宏樹,B1,福岡,5.34,33.67,5.75,50.0,37,31.78,54,31.21,53.2,36,
2025-04-07,丸亀,3,16:14,投票,3,畔柳俊吾,B1,愛知,5.01,26.83,4.72,30.77,39,35.56,10,32.58,50.6,41,
2025-04-07,丸亀,3,16:14,投票,4,佐々木大河,B1,大阪,4.81,28.42,6.41,47.06,43,41.73,44,30.81,53.0,29,
2025-04-07,丸亀,3,16:14,投票,5,金子和之,A1,埼玉,6.55,50.0,7.64,63.64,33,31.01,25,31.21,53.6,37,
2025-04-07,丸亀,3,16:14,投票,6,村松修二,A2,広島,5.79,43.43,0.0,0.0,21,35.2,37,30.81,55.7,34,
2025-04-07,丸亀,4,16:42,投票,1,岩津徹郎,B1,岡山,5.02,28.81,4.44,29.63,45,44.62,21,33.52,56.5,47,
2025-04-07,丸亀,4,16:42,投票,2,八木治樹,B1,愛知,4.91,26.79,2.81,0.0,2,29.84,4,33.7,54.4,34,
2025-04-07,丸亀,4,16:42,投票,3,尾崎雄二,A2,長崎,5.14,30.77,5.0,29.41,11,32.26,30,27.84,54.8,39,
2025-04-07,丸亀,4,16:42,投票,4,橋本明,B1,広島,5.09,32.38,5.59,29.41,8,31.54,59,36.22,53.7,36,
2025-04-07,丸亀,4,16:42,投票,5,北村征嗣,A1,大阪,6.36,42.86,6.69,51.02,36,38.13,58,31.98,54.1,45,
2025-04-07,丸亀,4,16:42,投票,6,大澤大夢,B1,埼玉,4.96,24.69,6.33,33.33,59,40.14,41,40.33,54.2,41,
2025-04-07,丸亀,5,17:08,投票,1,藤丸光一,B1,福岡,5.15,32.32,5.71,28.57,26,26.52,29,39.89,49.2,58,
2025-04-07,丸亀,5,17:08,投票,2,下條雄太郎,A1,長崎,6.74,43.53,7.04,41.67,4,34.13,38,33.7,53.3,39,
2025-04-07,丸亀,5,17:08,投票,3,川原祐明,A2,香川,6.31,47.27,6.65,47.93,65,49.58,15,34.25,52.1,30,
2025-04-07,丸亀,5,17:08,投票,4,大場敏,A2,静岡,5.68,32.74,6.62,38.46,17,27.78,34,41.34,53.0,58,
2025-04-07,丸亀,5,17:08,投票,5,竹本太樹,B2,大阪,3.9,20.83,0.0,0.0,15,34.88,51,36.26,55.5,43,
2025-04-07,丸亀,5,17:08,投票,6,吉岡誠,B1,山口,3.46,14.0,3.14,9.09,60,26.72,11,35.16,54.9,54,
