日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,全国2連率,当地勝率,当地2連率,モーター番号,モーター2連率,ボート番号,ボート2連率,体重,年齢,進入
2025-04-04,平和島,10,15:31,,3,岡部哲,B1,埼玉,4.4,21.11,4.63,29.63,63,47.65,68,29.73,51.0,50,
2025-04-04,平和島,10,15:31,,4,川原正明,A2,福井,5.57,41.67,3.33,16.67,23,34.32,65,25.87,52.5,51,
2025-04-04,平和島,10,15:31,,5,伊藤将吉,A1,静岡,7.1,56.36,6.78,55.56,70,35.26,26,35.47,52.0,46,
2025-04-04,平和島,10,15:31,,6,赤羽克也,A2,埼玉,5.9,43.7,6.64,45.45,55,27.98,30,35.03,54.1,43,
2025-04-04,平和島,11,16:05,,1,梶野学志,A1,東京,6.57,48.1,6.28,45.31,64,38.82,52,35.44,53.0,44,
2025-04-04,平和島,11,16:05,,2,野見山拓己,B1,福岡,4.82,26.03,5.29,42.86,43,29.94,72,33.54,52.0,30,
2025-04-04,平和島,11,16:05,,3,小坂風太,B1,福井,4.49,19.23,4.5,20.0,20,33.33,60,37.66,52.4,24,
2025-04-04,平和島,11,16:05,,4,濱崎直矢,A1,埼玉,7.19,59.12,7.25,57.14,17,30.49,25,27.92,53.7,41,
2025-04-04,平和島,11,16:05,,5,渡邉睦広,A2,東京,5.33,31.58,5.74,41.98,34,34.71,12,36.93,51.5,56,
2025-04-04,平和島,11,16:05,,6,星栄爾,A2,静岡,5.59,35.34,5.7,50.0,13,30.54,54,33.96,53.3,39,
2025-04-04,平和島,12,16:40,,1,岡崎恭裕,A1,福岡,7.0,55.81,5.78,22.22,49,36.75,11,31.82,51.5,38,
2025-04-04,平和島,12,16:40,,2,山下昂大,B1,岡山,5.3,31.46,6.0,45.45,56,29.76,21,32.92,52.1,32,
2025-04-04,平和島,12,16:40,,3,大橋純一郎,A1,静岡,6.2,44.35,6.28,43.75,21,41.32,16,30.18,52.2,44,
2025-04-04,平和島,12,16:40,,4,坂口貴彦,B1,岡山,4.57,26.67,5.15,41.18,19,47.9,69,36.26,52.6,35,
2025-04-04,平和島,12,16:40,,5,藤山翔大,A2,大阪,6.33,49.63,5.32,36.84,52,33.92,59,35.8,52.0,34,
2025-04-04,平和島,12,16:40,,6,滝沢芳行,A2,埼玉,4.91,31.65,5.88,44.0,53,34.3,55,41.3,52.0,56,
2025-04-04,蒲郡,1,15:19,,1,木村紗友希,B1,静岡,3.74,16.67,4.75,25.0,47,29.14,55,36.21,47.6,40,
2025-04-04,蒲郡,1,15:19,,2,津久井拓也,A2,群馬,5.89,43.0,5.7,30.0,46,23.57,59,28.99,52.7,37,
2025-04-04,蒲郡,1,15:19,,3,林恵祐,B1,福岡,4.52,22.67,3.29,0.0,50,27.52,31,28.47,59.6,49,
2025-04-04,蒲郡,1,15:19,,4,中村有裕,A1,滋賀,5.34,31.51,6.14,56.76,52,28.89,17,27.89,57.5,45,
2025-04-04,蒲郡,1,15:19,,5,高木茉白,B2,埼玉,1.79,0.0,0.88,0.0,65,33.14,39,41.95,47.5,18,
2025-04-04,蒲郡,1,15:19,,6,森下勇,B1,群馬,4.07,18.42,0.0,0.0,40,39.16,33,44.0,54.4,51,
2025-04-04,蒲郡,2,15:44,,1,石原光,B1,静岡,5.03,26.67,2.38,0.0,54,42.86,13,38.37,54.0,29,
2025-04-04,蒲郡,2,15:44,,2,吉永則雄,A1,大阪,6.2,47.37,6.29,50.0,23,31.69,26,30.22,52.1,46,
2025-04-04,蒲郡,2,15:44,,3,服部達哉,A2,愛知,4.77,26.14,5.4,32.5,77,21.58,36,33.73,55.3,38,
2025-04-04,蒲郡,2,15:44,,4,佐藤ほのか,B1,東京,4.21,16.44,0.0,0.0,63,37.24,40,39.67,46.5,28,
2025-04-04,蒲郡,2,15:44,,5,梶原正,B1,福岡,4.19,15.58,6.3,40.0,14,37.1,52,31.89,55.3,50,
2025-04-04,蒲郡,2,15:44,,6,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,51.5,58,
2025-04-04,蒲郡,3,16:11,,1,橋本英一,B1,福岡,4.74,28.24,4.28,16.67,66,22.22,46,34.55,53.9,34,
2025-04-04,蒲郡,3,16:11,,2,井上尚悟,B1,大阪,3.88,19.15,2.0,0.0,16,39.07,43,27.71,52.2,37,
2025-04-04,蒲郡,3,16:11,,3,池田雄一,A2,静岡,6.14,40.66,5.53,33.33,11,47.26,70,45.99,53.1,43,
2025-04-04,蒲郡,3,16:11,,4,堤昇,A2,静岡,5.06,29.84,5.5,38.89,36,30.92,14,31.1,52.3,55,
2025-04-04,蒲郡,3,16:11,,5,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.1,24,
2025-04-04,蒲郡,3,16:11,,6,北川潤二,A1,愛知,6.33,45.61,6.28,46.22,19,46.45,19,20.33,56.0,42,
2025-04-04,蒲郡,4,16:38,,1,村田敦,B1,東京,4.2,20.69,3.87,13.33,43,33.33,51,32.28,60.0,41,
2025-04-04,蒲郡,4,16:38,,2,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.3,40,
2025-04-04,蒲郡,4,16:38,,3,浅見昌克,B1,埼玉,6.17,47.62,5.36,27.27,15,34.12,62,32.72,51.0,55,
2025-04-04,蒲郡,4,16:38,,4,大橋栄里佳,B1,福岡,4.83,32.0,0.0,0.0,12,27.59,56,38.06,48.4,43,
2025-04-04,蒲郡,4,16:38,,5,江口晃生,A1,群馬,7.41,65.43,3.82,0.0,71,31.79,30,38.41,52.0,60,
2025-04-04,蒲郡,4,16:38,,6,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,58,27.27,52.0,54,
2025-04-04,蒲郡,5,17:08,,1,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-04,蒲郡,5,17:08,,2,森清友翔,B1,福岡,4.15,21.95,2.78,0.0,48,32.48,38,30.48,53.5,23,
2025-04-04,蒲郡,5,17:08,,3,小林孝彰,B1,福井,6.1,40.7,4.76,29.41,74,31.43,75,38.04,52.6,25,
2025-04-04,蒲郡,5,17:08,,4,待鳥雄紀,A2,福岡,5.24,33.7,5.77,48.39,69,38.27,23,28.47,56.4,45,
2025-04-04,蒲郡,5,17:08,,5,山崎哲司,A1,愛知,6.78,55.88,6.05,41.82,18,44.29,65,24.2,51.5,46,
2025-04-04,蒲郡,5,17:08,,6,森作広大,B1,東京,3.73,12.24,3.22,0.0,37,33.85,29,38.96,56.6,36,
2025-04-04,蒲郡,6,17:37,,1,後藤盛也,A2,東京,5.24,36.67,3.97,16.13,67,22.7,28,35.93,51.5,36,
2025-04-04,蒲郡,6,17:37,,2,平野和明,A2,愛知,5.32,27.78,5.63,32.88,22,39.75,54,34.3,52.9,44,
2025-04-04,蒲郡,6,17:37,,3,加藤翔,B1,静岡,4.36,24.51,3.84,18.03,35,30.05,61,31.01,52.3,41,
2025-04-04,蒲郡,6,17:37,,4,梶原正,B1,福岡,4.19,15.58,6.3,40.0,14,37.1,52,31.89,55.3,50,
2025-04-04,蒲郡,6,17:37,,5,太田和美,A1,大阪,6.53,42.99,7.0,50.0,72,41.78,35,23.27,53.3,52,
2025-04-04,蒲郡,6,17:37,,6,喜多那由夏,B1,静岡,4.06,20.0,2.5,0.0,17,22.22,63,33.53,48.7,42,
2025-04-04,蒲郡,7,18:04,,1,服部達哉,A2,愛知,4.77,26.14,5.4,32.5,77,21.58,36,33.73,55.3,38,
2025-04-04,蒲郡,7,18:04,,2,林恵祐,B1,福岡,4.52,22.67,3.29,0.0,50,27.52,31,28.47,59.6,49,
2025-04-04,蒲郡,7,18:04,,3,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
2025-04-04,蒲郡,7,18:04,,4,永田秀二,A1,東京,6.08,44.17,7.4,65.0,73,36.41,34,27.92,55.2,39,
2025-04-04,蒲郡,7,18:04,,5,井上尚悟,B1,大阪,3.88,19.15,2.0,0.0,16,39.07,43,27.71,52.2,37,
2025-04-04,蒲郡,7,18:04,,6,神里琴音,B1,福岡,4.08,19.57,2.56,0.0,38,25.47,60,26.81,46.5,20,
2025-04-04,蒲郡,8,18:32,,1,塩崎桐加,A2,三重,5.31,38.54,5.65,41.18,13,38.86,67,30.18,49.1,32,
2025-04-04,蒲郡,8,18:32,,2,武田光史,A1,福井,6.26,45.13,3.1,0.0,76,30.49,45,26.55,53.5,51,
2025-04-04,蒲郡,8,18:32,,3,山崎義明,A2,埼玉,5.3,34.02,4.3,25.0,64,40.52,24,36.84,51.5,58,
2025-04-04,蒲郡,8,18:32,,4,村田敦,B1,東京,4.2,20.69,3.87,13.33,43,33.33,51,32.28,60.0,41,
2025-04-04,蒲郡,8,18:32,,5,深澤達徳,A2,東京,5.62,30.28,5.08,16.67,20,29.63,48,30.59,52.4,44,
2025-04-04,蒲郡,8,18:32,,6,大江純,B1,愛知,4.22,22.22,4.97,26.32,75,35.0,57,31.33,52.0,29,
2025-04-04,蒲郡,9,19:02,,1,津久井拓也,A2,群馬,5.89,43.0,5.7,30.0,46,23.57,59,28.99,52.7,37,
2025-04-04,蒲郡,9,19:02,,2,森下愛梨,B1,静岡,5.29,33.33,5.61,35.48,24,46.26,41,22.97,50.4,28,
2025-04-04,蒲郡,9,19:02,,3,北川潤二,A1,愛知,6.33,45.61,6.28,46.22,19,46.45,19,20.33,56.0,42,
2025-04-04,蒲郡,9,19:02,,4,江口晃生,A1,群馬,7.41,65.43,3.82,0.0,71,31.79,30,38.41,52.0,60,
2025-04-04,蒲郡,9,19:02,,5,竹下大樹,A2,福岡,6.23,46.0,0.0,0.0,68,25.0,25,40.11,54.3,26,
2025-04-04,蒲郡,9,19:02,,6,小林孝彰,B1,福井,6.1,40.7,4.76,29.41,74,31.43,75,38.04,52.6,25,
2025-04-04,蒲郡,10,19:32,,1,吉永則雄,A1,大阪,6.2,47.37,6.29,50.0,23,31.69,26,30.22,52.1,46,
2025-04-04,蒲郡,10,19:32,,2,山崎哲司,A1,愛知,6.78,55.88,6.05,41.82,18,44.29,65,24.2,51.5,46,
2025-04-04,蒲郡,10,19:32,,3,川北浩貴,A2,滋賀,5.57,36.63,5.64,36.36,53,27.39,37,30.87,52.0,53,
2025-04-04,蒲郡,10,19:32,,4,浅見昌克,B1,埼玉,6.17,47.62,5.36,27.27,15,34.12,62,32.72,51.0,55,
2025-04-04,蒲郡,10,19:32,,5,後藤盛也,A2,東京,5.24,36.67,3.97,16.13,67,22.7,28,35.93,51.5,36,
2025-04-04,蒲郡,10,19:32,,6,堤昇,A2,静岡,5.06,29.84,5.5,38.89,36,30.92,14,31.1,52.3,55,
2025-04-04,蒲郡,11,20:04,,1,飯島昌弘,A1,埼玉,6.5,48.54,0.0,0.0,21,27.33,20,34.62,52.0,52,
2025-04-04,蒲郡,11,20:04,,2,天野友和,A2,愛知,6.52,41.07,7.18,52.63,49,31.89,22,28.46,52.0,47,
2025-04-04,蒲郡,11,20:04,,3,佃來紀,B1,大阪,4.19,13.91,2.92,7.69,39,34.73,16,26.36,52.1,24,
2025-04-04,蒲郡,11,20:04,,4,太田和美,A1,大阪,6.53,42.99,7.0,50.0,72,41.78,35,23.27,53.3,52,
2025-04-04,蒲郡,11,20:04,,5,中村有裕,A1,滋賀,5.34,31.51,6.14,56.76,52,28.89,17,27.89,57.5,45,
2025-04-04,蒲郡,11,20:04,,6,西舘健,A2,東京,5.57,39.62,5.13,25.0,70,32.0,49,26.99,53.3,40,
2025-04-04,蒲郡,12,20:35,,1,武田光史,A1,福井,6.26,45.13,3.1,0.0,76,30.49,45,26.55,53.5,51,
2025-04-04,蒲郡,12,20:35,,2,待鳥雄紀,A2,福岡,5.24,33.7,5.77,48.39,69,38.27,23,28.47,56.4,45,
2025-04-04,蒲郡,12,20:35,,3,石川真二,A1,福岡,6.9,56.12,0.0,0.0,45,43.95,58,27.27,52.0,54,
2025-04-04,蒲郡,12,20:35,,4,平野和明,A2,愛知,5.32,27.78,5.63,32.88,22,39.75,54,34.3,52.9,44,
2025-04-04,蒲郡,12,20:35,,5,池田雄一,A2,静岡,6.14,40.66,5.53,33.33,11,47.26,70,45.99,53.1,43,
2025-04-04,蒲郡,12,20:35,,6,永田秀二,A1,東京,6.08,44.17,7.4,65.0,73,36.41,34,27.92,55.2,39,
2025-04-04,津,1,10:36,,1,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.4,29,
2025-04-04,津,1,10:36,,2,三嶌誠司,A1,香川,6.8,51.4,5.75,41.67,69,56.76,24,30.95,53.7,56,
2025-04-04,津,1,10:36,,3,齊藤仁,A1,東京,6.55,36.72,7.09,63.64,21,32.0,39,44.44,51.5,47,
2025-04-04,津,1,10:36,,4,松本純平,A1,埼玉,7.04,52.53,6.72,50.0,46,32.61,13,38.0,54.9,30,
2025-04-04,津,1,10:36,,5,篠崎元志,A1,福岡,7.02,44.72,5.25,25.0,71,39.22,75,44.83,53.3,39,
2025-04-04,津,1,10:36,,6,中山雄太,A1,愛知,6.61,49.0,6.78,50.0,22,39.58,71,25.86,52.5,40,
2025-04-04,津,2,11:05,,1,末永由楽,A1,岡山,6.48,45.3,5.0,26.32,54,31.25,29,35.29,55.8,38,
2025-04-04,津,2,11:05,,2,柳生泰二,A1,山口,6.64,44.68,7.35,57.69,68,40.0,11,31.82,54.1,40,
2025-04-04,津,2,11:05,,3,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,49.4,32,
2025-04-04,津,2,11:05,,4,山田祐也,A1,徳島,6.52,42.73,6.94,50.0,24,42.5,33,32.69,53.5,35,
2025-04-04,津,2,11:05,,5,中嶋健一郎,A1,三重,6.81,47.73,6.82,49.12,27,29.27,43,29.82,54.1,35,
2025-04-04,津,2,11:05,,6,深谷知博,A1,静岡,6.75,41.12,7.05,40.91,38,28.57,41,36.59,51.8,37,
2025-04-04,津,3,11:34,,1,木村仁紀,A1,滋賀,6.68,45.63,7.1,70.0,25,43.75,32,46.67,54.6,32,
2025-04-04,津,3,11:34,,2,磯部誠,A1,愛知,7.05,42.73,8.3,56.52,53,26.09,53,30.43,54.4,34,
2025-04-04,津,3,11:34,,3,前沢丈史,A1,東京,6.57,48.36,0.0,0.0,17,31.71,69,34.55,54.9,39,
2025-04-04,津,3,11:34,,4,羽野直也,A1,福岡,7.17,43.94,6.0,41.67,74,32.79,56,34.09,55.9,30,
2025-04-04,津,3,11:34,,5,木下翔太,A1,大阪,6.45,41.13,6.26,42.11,50,35.9,76,38.46,54.2,34,
2025-04-04,津,3,11:34,,6,徳増秀樹,A1,静岡,7.2,60.78,0.0,0.0,29,42.22,25,37.14,53.1,50,
2025-04-04,津,4,12:03,,1,井上一輝,A1,大阪,7.27,51.88,8.05,71.43,31,55.88,12,31.91,52.3,30,
2025-04-04,津,4,12:03,,2,西山貴浩,A1,福岡,7.1,42.86,7.11,33.33,56,31.82,19,43.75,53.8,37,
2025-04-04,津,4,12:03,,3,須藤博倫,A1,埼玉,6.92,50.67,5.58,31.58,30,38.64,68,52.78,51.0,47,
2025-04-04,津,4,12:03,,4,杉山正樹,A1,愛知,6.62,45.63,6.03,42.5,15,38.78,54,42.0,54.1,45,
2025-04-04,津,4,12:03,,5,森高一真,A1,香川,6.51,40.37,7.11,66.67,60,34.09,38,43.59,49.8,46,
2025-04-04,津,4,12:03,,6,馬場貴也,A1,滋賀,7.29,43.81,6.07,35.71,76,34.21,48,35.0,53.8,41,
2025-04-04,津,5,12:33,,1,新開航,A1,福岡,7.0,49.49,7.27,72.73,37,45.1,17,42.86,50.8,29,
2025-04-04,津,5,12:33,,2,佐々木完太,A1,山口,6.57,46.73,0.0,0.0,34,42.11,44,34.62,50.7,28,
2025-04-04,津,5,12:33,,3,佐藤隆太郎,A1,東京,7.25,51.96,6.65,50.0,55,32.43,51,39.29,52.5,30,
2025-04-04,津,5,12:33,,4,茅原悠紀,A1,岡山,9.0,67.47,6.44,22.22,43,32.65,64,37.04,53.3,37,
2025-04-04,津,5,12:33,,5,久田敏之,A1,群馬,7.24,53.17,7.61,61.11,62,30.77,20,52.94,52.2,43,
2025-04-04,津,5,12:33,,6,高田ひかる,A1,三重,5.82,37.11,7.1,56.38,61,35.09,60,51.16,48.9,30,
2025-04-04,津,6,13:03,,1,和田兼輔,A1,兵庫,7.06,52.1,5.67,22.22,59,29.41,14,45.71,51.3,38,
2025-04-04,津,6,13:03,,2,入海馨,A1,岡山,6.09,40.91,8.43,85.71,26,39.58,70,39.53,53.9,29,
2025-04-04,津,6,13:03,,3,新田雄史,A1,三重,7.69,59.29,7.53,69.23,75,43.75,16,49.12,53.1,40,
2025-04-04,津,6,13:03,,4,遠藤エミ,A1,滋賀,6.85,41.38,7.95,56.76,12,46.88,22,30.43,45.0,37,
2025-04-04,津,6,13:03,,5,山田祐也,A1,徳島,6.52,42.73,6.94,50.0,24,42.5,33,32.69,53.5,35,
2025-04-04,津,6,13:03,,6,常住蓮,A1,佐賀,6.98,50.78,0.0,0.0,64,18.75,72,62.79,50.1,24,
2025-04-04,津,7,13:35,,1,服部幸男,A1,静岡,6.83,56.73,7.0,61.54,67,29.17,28,36.0,55.0,54,
2025-04-04,津,7,13:35,,2,古賀繁輝,A1,佐賀,5.66,39.33,9.1,90.0,32,36.73,66,27.27,54.6,38,
2025-04-04,津,7,13:35,,3,磯部誠,A1,愛知,7.05,42.73,8.3,56.52,53,26.09,53,30.43,54.4,34,
2025-04-04,津,7,13:35,,4,齊藤仁,A1,東京,6.55,36.72,7.09,63.64,21,32.0,39,44.44,51.5,47,
2025-04-04,津,7,13:35,,5,渡邉優美,A1,福岡,7.0,53.57,8.0,62.5,51,31.82,49,28.57,49.4,32,
2025-04-04,津,7,13:35,,6,松尾拓,A1,三重,6.23,44.8,6.76,48.76,47,28.85,34,28.26,50.9,36,
2025-04-04,津,8,14:08,,1,仲口博崇,A1,愛知,6.63,51.28,5.16,36.0,41,38.0,74,30.77,51.7,52,
2025-04-04,津,8,14:08,,2,羽野直也,A1,福岡,7.17,43.94,6.0,41.67,74,32.79,56,34.09,55.9,30,
2025-04-04,津,8,14:08,,3,重成一人,A1,香川,6.75,53.08,5.76,29.41,52,58.82,27,29.73,54.4,46,
2025-04-04,津,8,14:08,,4,深谷知博,A1,静岡,6.75,41.12,7.05,40.91,38,28.57,41,36.59,51.8,37,
2025-04-04,津,8,14:08,,5,豊田健士郎,A1,三重,7.11,52.43,7.68,65.25,20,48.0,59,29.09,52.4,29,
2025-04-04,津,8,14:08,,6,萩原秀人,A1,福井,7.14,49.57,6.15,45.0,19,34.29,55,48.94,53.7,45,
2025-04-04,津,9,14:41,,1,菅章哉,A1,徳島,6.88,48.45,6.81,52.38,28,41.18,65,29.79,51.7,36,
2025-04-04,津,9,14:41,,2,木下翔太,A1,大阪,6.45,41.13,6.26,42.11,50,35.9,76,38.46,54.2,34,
2025-04-04,津,9,14:41,,3,松本純平,A1,埼玉,7.04,52.53,6.72,50.0,46,32.61,13,38.0,54.9,30,
2025-04-04,津,9,14:41,,4,馬場貴也,A1,滋賀,7.29,43.81,6.07,35.71,76,34.21,48,35.0,53.8,41,
2025-04-04,津,9,14:41,,5,新開航,A1,福岡,7.0,49.49,7.27,72.73,37,45.1,17,42.86,50.8,29,
2025-04-04,津,9,14:41,,6,杉山裕也,A1,愛知,6.79,47.42,6.72,38.89,73,36.36,35,39.02,52.4,39,
2025-04-04,津,10,15:16,,1,中島孝平,A1,福井,6.72,43.68,6.58,47.37,45,32.43,52,37.5,51.5,45,
2025-04-04,津,10,15:16,,2,有賀達也,A1,埼玉,5.91,44.14,6.91,52.94,65,25.0,36,32.26,53.6,39,
2025-04-04,津,10,15:16,,3,茅原悠紀,A1,岡山,9.0,67.47,6.44,22.22,43,32.65,64,37.04,53.3,37,
2025-04-04,津,10,15:16,,4,柳生泰二,A1,山口,6.64,44.68,7.35,57.69,68,40.0,11,31.82,54.1,40,
2025-04-04,津,10,15:16,,5,遠藤エミ,A1,滋賀,6.85,41.38,7.95,56.76,12,46.88,22,30.43,45.0,37,
2025-04-04,津,10,15:16,,6,杉山正樹,A1,愛知,6.62,45.63,6.03,42.5,15,38.78,54,42.0,54.1,45,
2025-04-04,津,11,15:52,,1,篠崎元志,A1,福岡,7.02,44.72,5.25,25.0,71,39.22,75,44.83,53.3,39,
2025-04-04,津,11,15:52,,2,長田頼宗,A1,東京,6.65,45.16,7.7,63.64,57,23.08,63,28.95,53.3,39,
2025-04-04,津,11,15:52,,3,古賀繁輝,A1,佐賀,5.66,39.33,9.1,90.0,32,36.73,66,27.27,54.6,38,
2025-04-04,津,11,15:52,,4,久田敏之,A1,群馬,7.24,53.17,7.61,61.11,62,30.77,20,52.94,52.2,43,
2025-04-04,津,11,15:52,,5,西山貴浩,A1,福岡,7.1,42.86,7.11,33.33,56,31.82,19,43.75,53.8,37,
2025-04-04,津,11,15:52,,6,入海馨,A1,岡山,6.09,40.91,8.43,85.71,26,39.58,70,39.53,53.9,29,
2025-04-04,津,12,16:30,,1,井口佳典,A1,三重,7.14,50.5,7.92,64.0,11,38.89,23,26.09,52.0,47,
2025-04-04,津,12,16:30,,2,土屋智則,A1,群馬,6.98,44.44,6.36,54.55,39,51.28,40,33.33,53.6,40,
2025-04-04,津,12,16:30,,3,宮地元輝,A1,佐賀,7.09,45.79,7.5,50.0,44,25.81,62,30.43,56.1,38,
2025-04-04,津,12,16:30,,4,島村隆幸,A1,徳島,6.95,43.48,6.0,40.0,18,28.89,73,36.11,51.2,34,
2025-04-04,津,12,16:30,,5,稲田浩二,A1,兵庫,7.06,47.71,0.0,0.0,63,50.0,57,28.57,51.7,40,
2025-04-04,津,12,16:30,,6,仲谷颯仁,A1,福岡,7.43,52.59,7.05,50.0,35,31.48,67,28.26,52.3,30,
2025-04-04,三国,1,08:47,,1,大須賀友,A1,愛知,6.69,50.0,0.0,0.0,47,38.89,16,39.13,52.0,38,
2025-04-04,三国,1,08:47,,2,宮嵜隆太郎,B1,福岡,4.47,28.26,0.0,0.0,15,36.84,15,15.0,60.4,51,
2025-04-04,三国,1,08:47,,3,豊田祥生,B1,静岡,3.08,11.82,1.4,0.0,19,31.58,70,42.11,51.0,23,
2025-04-04,三国,1,08:47,,4,竹腰正樹,B1,福井,4.93,30.56,5.01,31.76,48,36.36,36,31.82,52.0,53,
2025-04-04,三国,1,08:47,,5,飯島誠,B1,埼玉,4.35,19.75,5.12,29.41,30,25.0,27,36.36,53.0,46,
2025-04-04,三国,1,08:47,,6,有山望,B2,大阪,1.45,0.0,1.5,0.0,55,21.05,30,31.25,52.0,20,
2025-04-04,三国,2,09:13,,1,三角哲男,A1,東京,6.86,54.39,6.89,50.0,54,47.62,17,11.11,52.1,58,
2025-04-04,三国,2,09:13,,2,関根彰人,A2,埼玉,5.29,28.57,4.69,25.0,42,36.36,53,31.82,52.5,41,
2025-04-04,三国,2,09:13,,3,籾山佳岳,B1,愛知,5.43,29.73,4.59,18.18,12,38.1,68,63.64,52.5,42,
2025-04-04,三国,2,09:13,,4,菊池峰晴,B1,群馬,5.26,31.01,5.59,38.46,18,45.0,50,54.55,53.0,57,
2025-04-04,三国,2,09:13,,5,小川広大,B1,福岡,3.38,11.11,3.94,18.75,43,38.1,33,28.57,59.1,41,
2025-04-04,三国,2,09:13,,6,草川壮良,B2,滋賀,1.82,1.49,1.17,0.0,32,47.37,48,42.86,51.0,20,
2025-04-04,三国,3,09:39,,1,戸塚邦好,A2,東京,5.46,35.48,6.65,60.0,23,12.0,44,36.36,51.5,36,
2025-04-04,三国,3,09:39,,2,岸蔭亮,B1,兵庫,4.75,27.27,4.48,27.59,56,61.9,56,33.33,52.5,39,
2025-04-04,三国,3,09:39,,3,金子賢志,A1,群馬,6.36,48.85,7.05,60.0,70,47.62,41,47.62,52.2,34,
2025-04-04,三国,3,09:39,,4,塩田雄一,B1,香川,4.23,25.22,5.29,42.86,17,66.67,72,30.0,52.1,52,
2025-04-04,三国,3,09:39,,5,渡邊雄斗,B2,三重,1.33,0.0,1.25,0.0,16,38.1,21,47.37,51.5,20,
2025-04-04,三国,3,09:39,,6,片岡秀樹,B1,徳島,5.57,33.33,3.78,11.11,31,25.0,18,21.43,55.6,42,
2025-04-04,三国,4,10:05,,1,重木輝彦,A1,兵庫,6.26,41.84,7.03,50.0,62,42.86,13,30.0,51.5,37,
2025-04-04,三国,4,10:05,,2,澤崎雄哉,B1,東京,5.39,37.5,4.0,11.11,22,42.86,58,17.65,52.6,29,
2025-04-04,三国,4,10:05,,3,岩川仁士,B1,大阪,5.04,29.29,4.77,38.46,67,66.67,38,68.18,53.7,38,
2025-04-04,三国,4,10:05,,4,畑田汰一,A1,埼玉,6.81,54.63,6.92,50.0,49,50.0,69,30.0,52.0,26,
2025-04-04,三国,4,10:05,,5,柴田友和,B1,福岡,4.78,20.41,0.0,0.0,53,42.11,61,36.84,52.2,47,
2025-04-04,三国,4,10:05,,6,福田宗平,A2,大阪,6.1,39.32,6.02,36.59,40,42.86,47,28.57,52.5,35,
2025-04-04,三国,5,10:33,,1,安達裕樹,A2,三重,6.54,46.55,5.11,33.33,46,28.57,20,25.0,52.3,42,
2025-04-04,三国,5,10:33,,2,加倉侑征,B1,福岡,5.74,39.82,3.6,10.0,58,36.84,55,30.0,52.2,27,
2025-04-04,三国,5,10:33,,3,下田哲也,B1,香川,4.45,25.23,5.6,30.0,44,45.0,57,34.62,55.1,50,
2025-04-04,三国,5,10:33,,4,北野輝季,A1,愛知,5.88,42.7,6.13,45.83,65,25.0,67,50.0,52.2,36,
2025-04-04,三国,5,10:33,,5,古場輝義,A2,大阪,5.4,32.84,2.86,14.29,60,30.0,60,15.79,52.6,65,
2025-04-04,三国,5,10:33,,6,宮之原輝紀,A1,東京,6.79,50.52,9.0,81.82,29,47.62,11,41.18,52.3,27,
2025-04-04,三国,6,11:02,,1,木下雄介,A2,滋賀,6.05,41.35,4.63,26.32,26,15.79,65,40.0,52.0,30,
2025-04-04,三国,6,11:02,,2,川上清人,B1,香川,4.38,23.76,3.5,14.29,34,26.32,39,40.91,62.5,45,
2025-04-04,三国,6,11:02,,3,渡邊裕貴,B1,静岡,4.51,26.53,2.75,0.0,61,30.0,64,25.0,52.0,39,
2025-04-04,三国,6,11:02,,4,石塚久也,A1,埼玉,6.82,53.97,6.88,52.94,50,36.84,52,36.84,51.5,43,
2025-04-04,三国,6,11:02,,5,佐藤旭,B1,静岡,5.27,29.46,5.12,35.29,25,61.54,49,31.82,52.3,42,
2025-04-04,三国,6,11:02,,6,岡村慶太,A1,福岡,6.58,50.34,7.23,53.85,68,21.05,35,18.18,52.0,37,
2025-04-04,三国,7,11:31,,1,木田峰由季,B1,福井,5.18,33.33,6.06,42.71,27,57.89,63,33.33,52.7,34,
2025-04-04,三国,7,11:31,,2,小川広大,B1,福岡,3.38,11.11,3.94,18.75,43,38.1,33,28.57,59.1,41,
2025-04-04,三国,7,11:31,,3,淺香文武,B1,三重,5.17,33.67,5.37,36.84,39,40.91,34,30.0,55.5,50,
2025-04-04,三国,7,11:31,,4,濱崎誠,B2,大阪,5.18,31.15,4.5,21.43,66,38.1,26,30.77,52.0,45,
2025-04-04,三国,7,11:31,,5,豊田祥生,B1,静岡,3.08,11.82,1.4,0.0,19,31.58,70,42.11,51.0,23,
2025-04-04,三国,7,11:31,,6,渡邊雄斗,B2,三重,1.33,0.0,1.25,0.0,16,38.1,21,47.37,51.5,20,
2025-04-04,三国,8,12:06,,1,秋山広一,A2,香川,5.97,43.28,6.52,57.14,45,36.36,71,22.73,52.6,49,
