日付,レース場,レース番号,締切予定時刻,ステータス,艇番,選手名,級別,支部,全国勝率,当地勝率,モーター番号,モーター2連率,ボート番号,ボート2連率,展示タイム,体重,年齢,進入,ST
2025-04-01,丸亀,10,19:35,発売終了,1,平尾崇典,A1,岡山,6.91,6.38,6,26.98,22,28.3,,50.5,52,,
2025-04-01,丸亀,10,19:35,発売終了,2,庄司樹良々,B1,東京,6.26,5.56,55,31.75,36,39.01,,52.8,34,,
2025-04-01,丸亀,10,19:35,発売終了,3,山本隆幸,A2,兵庫,6.55,5.68,28,30.89,3,26.99,,52.6,47,,
2025-04-01,丸亀,10,19:35,発売終了,4,木谷賢太,A1,香川,5.69,6.28,30,25.4,33,33.9,,52.1,29,,
2025-04-01,丸亀,10,19:35,発売終了,5,吉川勇作,B1,長崎,4.62,4.74,2,30.51,10,33.14,,54.1,36,,
2025-04-01,丸亀,10,19:35,発売終了,6,谷村一哉,A2,山口,5.93,6.62,56,27.07,35,38.55,,53.9,46,,
2025-04-01,丸亀,11,20:07,発売終了,1,廣瀬将亨,A2,兵庫,5.46,5.52,32,24.37,39,36.07,,56.2,46,,
2025-04-01,丸亀,11,20:07,発売終了,2,作間章,A1,東京,6.23,5.05,22,27.93,56,40.0,,54.2,45,,
2025-04-01,丸亀,11,20:07,発売終了,3,横田貴満,A2,佐賀,6.37,6.28,66,40.8,55,36.46,,50.5,32,,
2025-04-01,丸亀,11,20:07,発売終了,4,大西隆洋,B1,香川,3.65,3.73,11,31.9,46,28.99,,55.3,52,,
2025-04-01,丸亀,11,20:07,発売終了,5,丹下将,A2,愛知,6.4,5.92,65,48.21,43,34.44,,54.6,39,,
2025-04-01,丸亀,11,20:07,発売終了,6,平田健之佑,A1,三重,6.04,5.64,37,30.33,64,29.45,,52.0,38,,
2025-04-01,丸亀,12,20:38,発売終了,1,丸岡正典,A2,大阪,7.11,6.44,12,29.41,65,27.54,,52.2,45,,
2025-04-01,丸亀,12,20:38,発売終了,2,近江翔吾,A1,香川,6.33,6.59,47,45.97,30,25.44,,52.0,32,,
2025-04-01,丸亀,12,20:38,発売終了,3,桐本康臣,A1,三重,6.44,6.83,3,24.0,27,28.07,,52.4,45,,
2025-04-01,丸亀,12,20:38,発売終了,4,中村桃佳,B2,香川,5.19,6.13,63,26.23,7,30.95,,45.5,32,,
2025-04-01,丸亀,12,20:38,発売終了,5,谷川祐一,A1,滋賀,6.22,6.19,16,31.4,54,31.74,,52.1,43,,
2025-04-01,丸亀,12,20:38,発売終了,6,石田政吾,A2,福井,5.67,5.96,57,44.83,16,39.77,,52.0,54,,
2025-04-01,徳山,1,08:43,発売終了,1,中村尊,A1,埼玉,6.1,0.0,12,30.92,54,28.95,,53.7,44,,
2025-04-01,徳山,1,08:43,発売終了,2,櫻井優,B1,埼玉,4.67,3.67,65,33.33,45,45.0,,52.0,27,,
2025-04-01,徳山,1,08:43,発売終了,3,稗田聖也,B1,福岡,5.75,5.5,19,42.42,74,27.08,,52.7,36,,
2025-04-01,徳山,1,08:43,発売終了,4,森雄利,B2,長崎,1.43,1.83,72,41.41,64,29.81,,52.2,20,,
2025-04-01,徳山,1,08:43,発売終了,5,井川大作,B1,岡山,4.34,3.91,33,37.24,68,33.33,,61.2,54,,
2025-04-01,徳山,1,08:43,発売終了,6,川崎誠志,B1,山口,4.84,4.84,69,38.29,16,35.19,,52.0,42,,
2025-04-01,徳山,2,09:09,発売終了,1,久田武,A2,愛知,5.67,5.75,22,34.1,15,34.86,,52.2,51,,
2025-04-01,徳山,2,09:09,発売終了,2,赤峰和也,B1,佐賀,4.22,3.77,53,40.65,20,40.74,,52.7,55,,
2025-04-01,徳山,2,09:09,発売終了,3,浦田晃嗣,B1,佐賀,4.42,3.56,51,34.72,55,28.57,,55.4,43,,
2025-04-01,徳山,2,09:09,発売終了,4,大場広孝,B1,福岡,5.15,4.62,52,34.8,42,25.93,,55.1,42,,
2025-04-01,徳山,2,09:09,発売終了,5,長尾章平,A1,山口,6.65,6.35,29,34.68,76,0.0,,52.9,40,,
2025-04-01,徳山,2,09:09,発売終了,6,樋口亮,A2,長崎,5.59,6.05,50,29.12,60,29.73,,52.0,49,,
2025-04-01,徳山,3,09:35,発売終了,1,尾上雅也,A1,埼玉,6.62,6.5,28,29.65,36,33.03,,52.0,30,,
2025-04-01,徳山,3,09:35,発売終了,2,高橋英之,A2,東京,5.2,5.95,46,24.47,13,32.73,,52.7,50,,
2025-04-01,徳山,3,09:35,発売終了,3,汐崎正則,B1,愛知,4.34,1.57,68,31.19,67,33.93,,53.0,48,,
2025-04-01,徳山,3,09:35,発売終了,4,村岡賢,B1,広島,3.58,4.25,42,41.41,30,27.84,,53.9,40,,
2025-04-01,徳山,3,09:35,発売終了,5,前川守嗣,B1,福岡,5.32,5.61,40,41.15,14,29.59,,58.1,43,,
2025-04-01,徳山,3,09:35,発売終了,6,嘉手苅徹哉,B2,福岡,2.2,1.13,48,36.54,23,38.18,,52.1,26,,
2025-04-01,徳山,4,10:01,発売終了,1,芦澤望,A2,東京,5.37,0.0,14,38.57,39,35.85,,55.0,47,,
2025-04-01,徳山,4,10:01,発売終了,2,東健介,B1,岡山,4.69,5.71,43,34.43,47,34.62,,54.2,58,,
2025-04-01,徳山,4,10:01,発売終了,3,真庭明志,A2,長崎,4.69,7.16,32,30.96,29,28.0,,52.0,41,,
2025-04-01,徳山,4,10:01,発売終了,4,亀本勇樹,B1,広島,3.82,5.0,13,32.06,75,29.52,,57.4,63,,
2025-04-01,徳山,4,10:01,発売終了,5,渡辺崇,B1,福岡,5.24,4.22,31,32.77,28,27.55,,55.8,37,,
2025-04-01,徳山,4,10:01,発売終了,6,池永太,A1,福岡,6.78,6.07,21,35.65,24,23.36,,53.3,40,,
2025-04-01,徳山,5,10:28,発売終了,1,東本勝利,A1,三重,6.29,5.9,55,35.11,77,0.0,,53.2,45,,
2025-04-01,徳山,5,10:28,発売終了,2,後藤隼之,B1,東京,5.2,4.89,24,31.68,62,47.37,,53.6,37,,
2025-04-01,徳山,5,10:28,発売終了,3,正木聖賢,B1,広島,4.92,6.27,27,45.09,46,36.13,,56.3,50,,
2025-04-01,徳山,5,10:28,発売終了,4,星野太郎,A2,三重,5.79,7.43,36,40.91,59,27.36,,52.8,48,,
2025-04-01,徳山,5,10:28,発売終了,5,眞鳥康太,B1,長崎,4.8,4.33,64,35.29,25,37.04,,53.9,30,,
2025-04-01,徳山,5,10:28,発売終了,6,田中辰彦,A2,広島,5.95,6.21,18,39.29,34,35.14,,52.7,38,,
2025-04-01,徳山,6,10:57,発売終了,1,奥平拓也,B1,東京,4.8,0.0,63,35.81,50,33.33,,52.1,54,,
2025-04-01,徳山,6,10:57,発売終了,2,大町利克,B1,大阪,4.18,4.33,54,33.8,21,37.27,,52.0,49,,
2025-04-01,徳山,6,10:57,発売終了,3,白井英治,A1,山口,6.97,8.71,59,30.23,35,28.72,,53.4,48,,
2025-04-01,徳山,6,10:57,発売終了,4,高山智至,B1,滋賀,5.12,3.79,11,34.86,73,43.64,,55.4,40,,
2025-04-01,徳山,6,10:57,発売終了,5,稗田聖也,B1,福岡,5.75,5.5,19,42.42,74,27.08,,52.7,36,,
2025-04-01,徳山,6,10:57,発売終了,6,君島秀三,A1,滋賀,6.54,7.31,45,36.07,11,26.73,,52.7,44,,
2025-04-01,徳山,7,11:26,発売終了,1,森田昭彦,B2,福岡,3.32,2.71,57,31.47,57,20.45,,55.5,52,,
2025-04-01,徳山,7,11:26,発売終了,2,村岡賢,B1,広島,3.58,4.25,42,41.41,30,27.84,,53.9,40,,
2025-04-01,徳山,7,11:26,発売終了,3,赤峰和也,B1,佐賀,4.22,3.77,53,40.65,20,40.74,,52.7,55,,
2025-04-01,徳山,7,11:26,発売終了,4,井川大作,B1,岡山,4.34,3.91,33,37.24,68,33.33,,61.2,54,,
2025-04-01,徳山,7,11:26,発売終了,5,吉田和仁,B1,滋賀,4.51,0.0,23,32.13,32,34.51,,54.6,41,,
2025-04-01,徳山,7,11:26,発売終了,6,櫻井優,B1,埼玉,4.67,3.67,65,33.33,45,45.0,,52.0,27,,
2025-04-01,徳山,8,12:02,発売終了,1,前田翔,A2,愛知,6.48,0.0,39,35.34,58,33.63,,52.0,25,,
2025-04-01,徳山,8,12:02,発売終了,2,大場広孝,B1,福岡,5.15,4.62,52,34.8,42,25.93,,55.1,42,,
2025-04-01,徳山,8,12:02,発売終了,3,前川守嗣,B1,福岡,5.32,5.61,40,41.15,14,29.59,,58.1,43,,
2025-04-01,徳山,8,12:02,発売終了,4,坂本一真,B1,東京,2.55,0.0,58,42.24,65,26.67,,52.5,23,,
2025-04-01,徳山,8,12:02,発売終了,5,井内将太郎,A2,広島,5.86,6.83,49,29.61,37,49.47,,52.0,40,,
2025-04-01,徳山,8,12:02,発売終了,6,秦英悟,A2,大阪,6.78,5.89,34,31.62,49,29.36,,52.0,39,,
2025-04-01,徳山,9,12:32,発売終了,1,山下和彦,A1,広島,5.78,3.88,30,30.05,22,23.08,,52.0,55,,
2025-04-01,徳山,9,12:32,発売終了,2,星野太郎,A2,三重,5.79,7.43,36,40.91,59,27.36,,52.8,48,,
2025-04-01,徳山,9,12:32,発売終了,3,河合三弘,B1,愛知,5.26,4.88,17,30.38,17,22.73,,53.4,54,,
2025-04-01,徳山,9,12:32,発売終了,4,渡辺崇,B1,福岡,5.24,4.22,31,32.77,28,27.55,,55.8,37,,
2025-04-01,徳山,9,12:32,発売終了,5,中亮太,A2,福岡,6.13,6.54,66,35.06,72,38.39,,52.7,27,,
2025-04-01,徳山,9,12:32,発売終了,6,松本一毅,A2,大阪,5.15,6.12,56,38.18,61,29.82,,52.1,30,,
2025-04-01,徳山,10,13:05,発売終了,1,樋口亮,A2,長崎,5.59,6.05,50,29.12,60,29.73,,52.0,49,,
2025-04-01,徳山,10,13:05,発売終了,2,尾上雅也,A1,埼玉,6.62,6.5,28,29.65,36,33.03,,52.0,30,,
2025-04-01,徳山,10,13:05,発売終了,3,東本勝利,A1,三重,6.29,5.9,55,35.11,77,0.0,,53.2,45,,
2025-04-01,徳山,10,13:05,発売終了,4,真庭明志,A2,長崎,4.69,7.16,32,30.96,29,28.0,,52.0,41,,
2025-04-01,徳山,10,13:05,発売終了,5,奥平拓也,B1,東京,4.8,0.0,63,35.81,50,33.33,,52.1,54,,
2025-04-01,徳山,10,13:05,発売終了,6,中村尊,A1,埼玉,6.1,0.0,12,30.92,54,28.95,,53.7,44,,
2025-04-01,徳山,11,13:41,発売終了,1,田中辰彦,A2,広島,5.95,6.21,18,39.29,34,35.14,,52.7,38,,
2025-04-01,徳山,11,13:41,発売終了,2,池永太,A1,福岡,6.78,6.07,21,35.65,24,23.36,,53.3,40,,
2025-04-01,徳山,11,13:41,発売終了,3,高橋英之,A2,東京,5.2,5.95,46,24.47,13,32.73,,52.7,50,,
2025-04-01,徳山,11,13:41,発売終了,4,久田武,A2,愛知,5.67,5.75,22,34.1,15,34.86,,52.2,51,,
2025-04-01,徳山,11,13:41,発売終了,5,白井英治,A1,山口,6.97,8.71,59,30.23,35,28.72,,53.4,48,,
2025-04-01,徳山,11,13:41,発売終了,6,森田昭彦,B2,福岡,3.32,2.71,57,31.47,57,20.45,,55.5,52,,
2025-04-01,徳山,12,14:20,発売終了,1,秦英悟,A2,大阪,6.78,5.89,34,31.62,49,29.36,,52.0,39,,
2025-04-01,徳山,12,14:20,発売終了,2,長尾章平,A1,山口,6.65,6.35,29,34.68,76,0.0,,52.9,40,,
2025-04-01,徳山,12,14:20,発売終了,3,君島秀三,A1,滋賀,6.54,7.31,45,36.07,11,26.73,,52.7,44,,
2025-04-01,徳山,12,14:20,発売終了,4,前田翔,A2,愛知,6.48,0.0,39,35.34,58,33.63,,52.0,25,,
2025-04-01,徳山,12,14:20,発売終了,5,後藤隼之,B1,東京,5.2,4.89,24,31.68,62,47.37,,53.6,37,,
2025-04-01,徳山,12,14:20,発売終了,6,芦澤望,A2,東京,5.37,0.0,14,38.57,39,35.85,,55.0,47,,
2025-04-01,下関,1,15:27,発売終了,1,谷勝幸,B1,広島,4.27,4.06,22,0.0,50,0.0,,54.5,52,,
2025-04-01,下関,1,15:27,発売終了,2,萩原知哉,B1,東京,4.58,4.64,64,0.0,30,0.0,,52.1,38,,
2025-04-01,下関,1,15:27,発売終了,3,馬袋義則,A2,兵庫,6.41,6.59,66,0.0,18,0.0,,53.3,52,,
2025-04-01,下関,1,15:27,発売終了,4,峰重侑治,B1,岡山,5.48,5.67,35,0.0,16,0.0,,51.5,36,,
2025-04-01,下関,1,15:27,発売終了,5,渡修平,B1,兵庫,4.36,5.0,72,0.0,25,0.0,,51.5,52,,
2025-04-01,下関,1,15:27,発売終了,6,磯村匠,B1,東京,4.9,0.0,56,0.0,20,0.0,,52.0,33,,
2025-04-01,下関,2,15:58,発売終了,1,樋口喜彦,B1,兵庫,3.49,2.88,63,0.0,48,0.0,,54.7,42,,
2025-04-01,下関,2,15:58,発売終了,2,藤生雄人,B1,群馬,5.53,0.0,52,0.0,41,0.0,,53.9,50,,
2025-04-01,下関,2,15:58,発売終了,3,松本庸平,B1,三重,4.17,1.86,40,0.0,53,0.0,,51.0,40,,
2025-04-01,下関,2,15:58,発売終了,4,小畑実成,B1,岡山,4.05,5.33,23,0.0,40,0.0,,53.7,58,,
2025-04-01,下関,2,15:58,発売終了,5,加木郁,B1,山口,4.95,5.28,42,0.0,22,0.0,,52.0,52,,
2025-04-01,下関,2,15:58,発売終了,6,品川二千翔,B1,山口,5.94,5.0,43,0.0,52,0.0,,52.4,26,,
2025-04-01,下関,3,16:25,発売終了,1,林祐介,A2,岡山,5.98,5.82,67,0.0,23,0.0,,55.5,40,,
2025-04-01,下関,3,16:25,発売終了,2,乃村康友,B1,三重,5.25,6.52,17,0.0,39,0.0,,54.3,42,,
2025-04-01,下関,3,16:25,発売終了,3,高野心吾,B1,愛知,3.89,4.75,24,0.0,26,0.0,,52.0,36,,
2025-04-01,下関,3,16:25,発売終了,4,山本景士郎,B1,広島,4.35,7.11,31,0.0,35,0.0,,53.2,37,,
2025-04-01,下関,3,16:25,発売終了,5,南彩寧,B2,兵庫,1.61,1.2,50,0.0,11,0.0,,51.1,22,,
2025-04-01,下関,3,16:25,発売終了,6,植田太一,A2,福岡,5.33,5.32,18,0.0,29,0.0,,58.4,35,,
2025-04-01,下関,4,16:52,発売終了,1,三村岳人,A2,岡山,5.76,6.29,46,0.0,12,0.0,,51.0,25,,
2025-04-01,下関,4,16:52,発売終了,2,石岡将太,B1,群馬,5.14,5.0,15,0.0,28,0.0,,55.6,36,,
2025-04-01,下関,4,16:52,発売終了,3,金子猛志,B1,群馬,5.04,0.0,45,0.0,24,0.0,,56.0,54,,
2025-04-01,下関,4,16:52,発売終了,4,門田栞,B1,香川,4.91,2.04,55,0.0,17,0.0,,48.4,24,,
2025-04-01,下関,4,16:52,発売終了,5,白神優,A1,岡山,6.5,8.67,25,0.0,15,0.0,,53.9,34,,
2025-04-01,下関,4,16:52,発売終了,6,渡辺真至,A2,愛知,6.22,6.93,39,0.0,27,0.0,,53.3,47,,
2025-04-01,下関,5,17:22,発売終了,1,戸敷晃美,A2,福岡,5.52,5.33,59,0.0,33,0.0,,47.6,28,,
2025-04-01,下関,5,17:22,発売終了,2,渡修平,B1,兵庫,4.36,5.0,72,0.0,25,0.0,,51.5,52,,
2025-04-01,下関,5,17:22,発売終了,3,守屋大地,B1,岡山,4.6,4.82,21,0.0,13,0.0,,52.0,39,,
2025-04-01,下関,5,17:22,発売終了,4,寳田亮治,B1,福岡,5.47,5.17,20,0.0,19,0.0,,53.4,56,,
2025-04-01,下関,5,17:22,発売終了,5,馬場剛,A2,東京,5.37,4.14,58,0.0,42,0.0,,51.5,32,,
2025-04-01,下関,5,17:22,発売終了,6,片岡恵里,A2,山口,5.52,4.97,37,0.0,36,0.0,,47.2,45,,
2025-04-01,下関,6,17:47,発売終了,1,古川誠之,A2,愛知,5.59,6.5,14,0.0,47,0.0,,55.2,46,,
2025-04-01,下関,6,17:47,発売終了,2,小畑実成,B1,岡山,4.05,5.33,23,0.0,40,0.0,,53.7,58,,
2025-04-01,下関,6,17:47,発売終了,3,堤啓輔,B1,佐賀,5.51,6.71,49,0.0,31,0.0,,52.6,39,,
2025-04-01,下関,6,17:47,発売終了,4,田口節子,A1,岡山,7.2,8.14,28,0.0,51,0.0,,47.0,44,,
2025-04-01,下関,6,17:47,発売終了,5,藤生雄人,B1,群馬,5.53,0.0,52,0.0,41,0.0,,53.9,50,,
2025-04-01,下関,6,17:47,発売終了,6,谷勝幸,B1,広島,4.27,4.06,22,0.0,50,0.0,,54.5,52,,
2025-04-01,下関,7,18:16,発売終了,1,小野生奈,A2,福岡,6.66,0.0,69,0.0,32,0.0,,46.5,36,,
2025-04-01,下関,7,18:16,発売終了,2,加木郁,B1,山口,4.95,5.28,42,0.0,22,0.0,,52.0,52,,
2025-04-01,下関,7,18:16,発売終了,3,前原哉,B1,岡山,4.71,6.2,54,0.0,45,0.0,,45.0,30,,
2025-04-01,下関,7,18:16,発売終了,4,松本庸平,B1,三重,4.17,1.86,40,0.0,53,0.0,,51.0,40,,
2025-04-01,下関,7,18:16,発売終了,5,萩原知哉,B1,東京,4.58,4.64,64,0.0,30,0.0,,52.1,38,,
2025-04-01,下関,7,18:16,発売終了,6,馬袋義則,A2,兵庫,6.41,6.59,66,0.0,18,0.0,,53.3,52,,
2025-04-01,下関,8,18:46,発売終了,1,渡辺真至,A2,愛知,6.22,6.93,39,0.0,27,0.0,,53.3,47,,
2025-04-01,下関,8,18:46,発売終了,2,磯村匠,B1,東京,4.9,0.0,56,0.0,20,0.0,,52.0,33,,
2025-04-01,下関,8,18:46,発売終了,3,山本景士郎,B1,広島,4.35,7.11,31,0.0,35,0.0,,53.2,37,,
2025-04-01,下関,8,18:46,発売終了,4,樋口喜彦,B1,兵庫,3.49,2.88,63,0.0,48,0.0,,54.7,42,,
2025-04-01,下関,8,18:46,発売終了,5,石岡将太,B1,群馬,5.14,5.0,15,0.0,28,0.0,,55.6,36,,
2025-04-01,下関,8,18:46,発売終了,6,南彩寧,B2,兵庫,1.61,1.2,50,0.0,11,0.0,,51.1,22,,
2025-04-01,下関,9,19:16,発売終了,1,植田太一,A2,福岡,5.33,5.32,18,0.0,29,0.0,,58.4,35,,
2025-04-01,下関,9,19:16,発売終了,2,馬場剛,A2,東京,5.37,4.14,58,0.0,42,0.0,,51.5,32,,
2025-04-01,下関,9,19:16,発売終了,3,門田栞,B1,香川,4.91,2.04,55,0.0,17,0.0,,48.4,24,,
2025-04-01,下関,9,19:16,発売終了,4,守屋大地,B1,岡山,4.6,4.82,21,0.0,13,0.0,,52.0,39,,
2025-04-01,下関,9,19:16,発売終了,5,乃村康友,B1,三重,5.25,6.52,17,0.0,39,0.0,,54.3,42,,
2025-04-01,下関,9,19:16,発売終了,6,三村岳人,A2,岡山,5.76,6.29,46,0.0,12,0.0,,51.0,25,,
2025-04-01,下関,10,19:49,発売終了,1,品川二千翔,B1,山口,5.94,5.0,43,0.0,52,0.0,,52.4,26,,
2025-04-01,下関,10,19:49,発売終了,2,片岡恵里,A2,山口,5.52,4.97,37,0.0,36,0.0,,47.2,45,,
2025-04-01,下関,10,19:49,発売終了,3,峰重侑治,B1,岡山,5.48,5.67,35,0.0,16,0.0,,51.5,36,,
2025-04-01,下関,10,19:49,発売終了,4,高野心吾,B1,愛知,3.89,4.75,24,0.0,26,0.0,,52.0,36,,
2025-04-01,下関,10,19:49,発売終了,5,林祐介,A2,岡山,5.98,5.82,67,0.0,23,0.0,,55.5,40,,
2025-04-01,下関,10,19:49,発売終了,6,古川誠之,A2,愛知,5.59,6.5,14,0.0,47,0.0,,55.2,46,,
2025-04-01,下関,11,20:17,発売終了,1,白神優,A1,岡山,6.5,8.67,25,0.0,15,0.0,,53.9,34,,
2025-04-01,下関,11,20:17,発売終了,2,戸敷晃美,A2,福岡,5.52,5.33,59,0.0,33,0.0,,47.6,28,,
2025-04-01,下関,11,20:17,発売終了,3,田口節子,A1,岡山,7.2,8.14,28,0.0,51,0.0,,47.0,44,,
2025-04-01,下関,11,20:17,発売終了,4,小野生奈,A2,福岡,6.66,0.0,69,0.0,32,0.0,,46.5,36,,
2025-04-01,下関,11,20:17,発売終了,5,堤啓輔,B1,佐賀,5.51,6.71,49,0.0,31,0.0,,52.6,39,,
2025-04-01,下関,11,20:17,発売終了,6,金子猛志,B1,群馬,5.04,0.0,45,0.0,24,0.0,,56.0,54,,
2025-04-01,下関,12,20:45,発売終了,1,松江秀徳,A2,佐賀,5.83,6.94,53,0.0,44,0.0,,52.4,47,,
2025-04-01,下関,12,20:45,発売終了,2,今村暢孝,A2,福岡,6.47,6.07,33,0.0,21,0.0,,52.0,60,,
2025-04-01,下関,12,20:45,発売終了,3,杉山勝匡,B1,佐賀,6.11,3.2,62,0.0,14,0.0,,52.0,36,,
2025-04-01,下関,12,20:45,発売終了,4,川野芽唯,A1,福岡,6.53,7.07,71,0.0,38,0.0,,47.1,39,,
2025-04-01,下関,12,20:45,発売終了,5,吉川晴人,B1,滋賀,5.5,4.52,11,0.0,34,0.0,,53.5,22,,
2025-04-01,下関,12,20:45,発売終了,6,松崎祐太郎,A1,福岡,6.27,5.58,73,0.0,46,0.0,,52.3,37,,
2025-04-01,芦屋,1,08:51,発売終了,1,鶴田勇雄,A2,福岡,5.73,5.38,14,40.52,15,27.23,,53.0,36,,
2025-04-01,芦屋,1,08:51,発売終了,2,小玉啓太,B1,佐賀,3.46,2.84,42,31.78,18,35.56,,52.4,24,,
2025-04-01,芦屋,1,08:51,発売終了,3,水原慎,B1,徳島,4.75,0.0,37,32.3,16,37.89,,51.0,41,,
2025-04-01,芦屋,1,08:51,発売終了,4,澁川夏,B1,大阪,3.55,0.0,19,27.18,68,33.91,,52.0,21,,
2025-04-01,芦屋,1,08:51,発売終了,5,岡谷健吾,B1,広島,4.87,5.22,33,35.38,26,32.0,,55.6,42,,
2025-04-01,芦屋,1,08:51,発売終了,6,小川晃司,B1,福岡,4.28,4.48,51,33.6,51,32.58,,51.0,56,,
2025-04-01,芦屋,2,09:17,発売終了,1,武富智亮,A2,佐賀,5.92,5.29,1,35.66,44,33.49,,53.0,36,,
2025-04-01,芦屋,2,09:17,発売終了,2,一色凌雅,B1,愛知,5.38,0.0,15,39.45,27,34.23,,57.3,26,,
2025-04-01,芦屋,2,09:17,発売終了,3,鈴木雅希,B1,東京,5.54,5.0,53,31.02,13,35.42,,52.3,29,,
2025-04-01,芦屋,2,09:17,発売終了,4,原田篤志,A1,山口,6.15,6.43,4,32.79,29,38.87,,52.0,45,,
2025-04-01,芦屋,2,09:17,発売終了,5,八戸琉楓,B2,長崎,1.18,0.0,58,23.98,30,33.77,,54.2,20,,
2025-04-01,芦屋,2,09:17,発売終了,6,谷本幸司,B1,愛知,5.24,3.44,41,38.63,62,37.29,,52.6,54,,
2025-04-01,芦屋,3,09:43,発売終了,1,馬野耀,A1,大阪,5.87,6.5,31,37.71,12,37.25,,53.3,31,,
2025-04-01,芦屋,3,09:43,発売終了,2,山崎聖司,B1,東京,4.4,3.65,39,31.9,37,43.75,,51.5,49,,
2025-04-01,芦屋,3,09:43,発売終了,3,眞鳥章太,A2,長崎,5.51,4.32,7,27.59,11,29.55,,53.2,29,,
2025-04-01,芦屋,3,09:43,発売終了,4,大久保信一郎,B2,佐賀,4.57,5.1,32,27.78,21,30.4,,52.0,44,,
2025-04-01,芦屋,3,09:43,発売終了,5,妹尾忠幸,A1,岡山,6.42,6.2,49,42.97,32,36.21,,54.4,44,,
2025-04-01,芦屋,3,09:43,発売終了,6,北川敏弘,B1,佐賀,4.06,4.54,6,36.18,33,29.02,,54.8,63,,
2025-04-01,芦屋,4,10:09,発売終了,1,小池哲也,A1,大阪,6.41,6.59,18,24.31,31,30.91,,53.7,35,,
2025-04-01,芦屋,4,10:09,発売終了,2,浜先真範,A2,広島,7.1,0.0,27,29.61,53,31.94,,52.5,31,,
2025-04-01,芦屋,4,10:09,発売終了,3,宗行治哉,A2,広島,6.14,5.53,2,40.89,43,31.58,,52.0,27,,
2025-04-01,芦屋,4,10:09,発売終了,4,相原利章,B1,東京,5.68,6.3,44,36.51,25,36.18,,52.0,37,,
2025-04-01,芦屋,4,10:09,発売終了,5,高岡竜也,A2,山口,4.81,5.74,30,39.02,23,33.06,,52.1,31,,
2025-04-01,芦屋,4,10:09,発売終了,6,山本光雄,B1,滋賀,5.2,4.79,23,36.8,40,30.73,,53.4,53,,
2025-04-01,芦屋,5,10:38,発売終了,1,山ノ内雅人,A1,福岡,5.71,6.02,48,28.77,55,33.91,,52.2,34,,
2025-04-01,芦屋,5,10:38,発売終了,2,北中元樹,A2,滋賀,5.87,6.44,46,30.51,69,37.93,,54.4,45,,
2025-04-01,芦屋,5,10:38,発売終了,3,川崎公靖,B1,広島,4.5,0.0,24,27.73,50,30.49,,52.6,42,,
2025-04-01,芦屋,5,10:38,発売終了,4,安東幸治,A1,福岡,5.87,5.72,40,40.08,56,33.62,,54.4,43,,
2025-04-01,芦屋,5,10:38,発売終了,5,澁川夏,B1,大阪,3.55,0.0,19,27.18,68,33.91,,52.0,21,,
2025-04-01,芦屋,5,10:38,発売終了,6,石倉洋行,A2,福岡,6.76,8.26,22,31.77,42,36.75,,52.8,45,,
2025-04-01,芦屋,6,11:08,発売終了,1,岡谷健吾,B1,広島,4.87,5.22,33,35.38,26,32.0,,55.6,42,,
2025-04-01,芦屋,6,11:08,発売終了,2,山田丈,A2,福岡,6.15,6.37,5,31.23,17,32.16,,52.0,26,,
2025-04-01,芦屋,6,11:08,発売終了,3,小林一樹,A2,山口,5.48,4.38,11,39.67,19,37.89,,56.0,45,,
2025-04-01,芦屋,6,11:08,発売終了,4,菅沼佳昭,B1,愛知,3.58,4.9,59,37.9,48,41.42,,50.5,49,,
2025-04-01,芦屋,6,11:08,発売終了,5,遠藤圭吾,B1,東京,4.88,0.0,16,30.41,28,32.56,,52.9,24,,
2025-04-01,芦屋,6,11:08,発売終了,6,吉川喜継,A1,滋賀,6.45,7.37,21,35.6,58,30.57,,52.0,43,,
2025-04-01,芦屋,7,11:38,発売終了,1,中嶋誠一郎,B1,長崎,5.37,5.71,45,36.97,39,33.33,,52.8,54,,
2025-04-01,芦屋,7,11:38,発売終了,2,板倉敦史,B1,東京,4.25,5.15,52,27.13,41,28.11,,53.7,44,,
2025-04-01,芦屋,7,11:38,発売終了,3,大久保信一郎,B2,佐賀,4.57,5.1,32,27.78,21,30.4,,52.0,44,,
2025-04-01,芦屋,7,11:38,発売終了,4,中島航,B1,東京,3.96,0.0,47,41.37,65,34.53,,52.9,30,,
2025-04-01,芦屋,7,11:38,発売終了,5,小玉啓太,B1,佐賀,3.46,2.84,42,31.78,18,35.56,,52.0,24,,
2025-04-01,芦屋,7,11:38,発売終了,6,八戸琉楓,B2,長崎,1.18,0.0,58,23.98,30,33.77,,53.9,20,,
2025-04-01,芦屋,8,12:08,発売終了,1,山崎鉄平,B1,佐賀,5.46,1.0,3,35.29,61,33.48,,52.0,30,,
2025-04-01,芦屋,8,12:08,発売終了,2,馬野耀,A1,大阪,5.87,6.5,31,37.71,12,37.25,,53.3,31,,
2025-04-01,芦屋,8,12:08,発売終了,3,谷本幸司,B1,愛知,5.24,3.44,41,38.63,62,37.29,,52.6,54,,
2025-04-01,芦屋,8,12:08,発売終了,4,岡瀬正人,A2,岡山,5.86,5.1,38,34.8,35,42.91,,52.0,50,,
2025-04-01,芦屋,8,12:08,発売終了,5,小川晃司,B1,福岡,4.28,4.48,51,33.6,51,32.58,,51.0,56,,
